idx,FLOPs,Energy (mJ),Latency (ms),input,weight,output,computation,DRAM,DRAM-GB,GB,NoC,RF
0,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
1,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
2,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
3,1704960.0,0.026621376,1.4400000000000001e-05,0.010690560000000002,0.007616256000000001,0.006609600000000001,0.00170496,0.009792,0.0,0.001001664,0.0038397120000000008,0.01028304
4,1704960.0,0.02659296,1.5360000000000002e-05,0.00703584,0.007616256000000001,0.010235904,0.00170496,0.009792,0.0,0.001001664,0.0037509120000000003,0.010343424
5,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
6,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
7,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
8,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
9,1704960.0,0.026621376,1.4400000000000001e-05,0.010690560000000002,0.007616256000000001,0.006609600000000001,0.00170496,0.009792,0.0,0.001001664,0.0038397120000000008,0.01028304
10,1704960.0,0.02659296,1.5360000000000002e-05,0.00703584,0.007616256000000001,0.010235904,0.00170496,0.009792,0.0,0.001001664,0.0037509120000000003,0.010343424
11,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
12,116391936.0,1.6209502208000002,0.0009830400000000001,0.31167283200000007,0.9005170688,0.29236838400000004,0.116391936,0.4501504,0.0,0.08183808000000001,0.27376353280000004,0.6988062720000001
13,116391936.0,1.6247011328000003,0.0009830400000000001,0.33010483200000007,0.9005170688,0.27768729600000003,0.116391936,0.4501504,0.0,0.085929984,0.27376353280000004,0.6984652800000001
14,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
15,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
16,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
17,1704960.0,0.026621376,1.4400000000000001e-05,0.010690560000000002,0.007616256000000001,0.006609600000000001,0.00170496,0.009792,0.0,0.001001664,0.0038397120000000008,0.01028304
18,1704960.0,0.02659296,1.5360000000000002e-05,0.00703584,0.007616256000000001,0.010235904,0.00170496,0.009792,0.0,0.001001664,0.0037509120000000003,0.010343424
19,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
20,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
21,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
22,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
23,1704960.0,0.026621376,1.4400000000000001e-05,0.010690560000000002,0.007616256000000001,0.006609600000000001,0.00170496,0.009792,0.0,0.001001664,0.0038397120000000008,0.01028304
24,1704960.0,0.02659296,1.5360000000000002e-05,0.00703584,0.007616256000000001,0.010235904,0.00170496,0.009792,0.0,0.001001664,0.0037509120000000003,0.010343424
25,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
26,116391936.0,1.6209502208000002,0.0009830400000000001,0.31167283200000007,0.9005170688,0.29236838400000004,0.116391936,0.4501504,0.0,0.08183808000000001,0.27376353280000004,0.6988062720000001
27,116391936.0,1.6247011328000003,0.0009830400000000001,0.33010483200000007,0.9005170688,0.27768729600000003,0.116391936,0.4501504,0.0,0.085929984,0.27376353280000004,0.6984652800000001
28,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
29,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
30,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
31,1704960.0,0.026621376,1.4400000000000001e-05,0.010690560000000002,0.007616256000000001,0.006609600000000001,0.00170496,0.009792,0.0,0.001001664,0.0038397120000000008,0.01028304
32,1704960.0,0.02659296,1.5360000000000002e-05,0.00703584,0.007616256000000001,0.010235904,0.00170496,0.009792,0.0,0.001001664,0.0037509120000000003,0.010343424
33,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
34,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
35,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
36,29097984.0,0.40984555520000004,0.00024576000000000003,0.08252620800000002,0.2251292672,0.07309209600000001,0.029097984,0.11714559999999999,0.0,0.020459520000000002,0.06844088320000001,0.17470156800000003
37,1704960.0,0.026621376,1.4400000000000001e-05,0.010690560000000002,0.007616256000000001,0.006609600000000001,0.00170496,0.009792,0.0,0.001001664,0.0038397120000000008,0.01028304
